model_name,trial_number,objective_pr_auc,default_precision,default_recall,default_f1_score,default_roc_auc,best_f1_threshold,best_f1_precision,best_f1_recall,best_f1_score,best_cost_threshold,minimum_business_cost,best_cost_precision,best_cost_recall,best_cost_f1_score,best_cost_false_negatives,best_cost_false_positives,n_estimators,max_depth,learning_rate,min_child_weight,subsample,colsample_bytree,gamma,reg_alpha,reg_lambda,scale_pos_weight
xgboost_weighted,66,0.8421695315373064,0.9253731343283582,0.7848101265822784,0.8493150684931506,0.9786911019531348,0.46,0.9253731343283582,0.7848101265822784,0.8493150684931506,0.03,71600,0.8024691358024691,0.8227848101265823,0.8125,14,16,939,5,0.05311394139883166,0.5490949687909539,0.5400026694114523,0.7289096741150451,9.597141047620259e-06,0.006795069379713734,0.20338959226982645,879.2502756054586
xgboost_weighted,67,0.8486133357559057,0.9117647058823529,0.7848101265822784,0.8435374149659864,0.9810329714974219,0.43,0.9130434782608695,0.7974683544303798,0.8513513513513513,0.12,71100,0.8552631578947368,0.8227848101265823,0.8387096774193549,14,11,931,7,0.05521715757770203,0.5723223292586518,0.5507878315179403,0.7306012552419561,1.6143911327457635e-05,0.14178551250147334,0.08266982708121949,944.8563898754122
xgboost_weighted,68,0.8447412960718137,0.9130434782608695,0.7974683544303798,0.8513513513513513,0.979924924381767,0.49,0.9130434782608695,0.7974683544303798,0.8513513513513513,0.01,63900,0.6320754716981132,0.8481012658227848,0.7243243243243244,12,39,947,7,0.052855891834458164,1.6567199556819459,0.5860188007736301,0.7297121954952897,8.638587735971885e-06,0.1665441689524705,0.06066148917136509,947.5252079981399
xgboost_weighted,69,0.8355694296332753,0.875,0.7974683544303798,0.8344370860927153,0.9784709951554244,0.8300000000000001,0.9253731343283582,0.7848101265822784,0.8493150684931506,0.03,64500,0.5982142857142857,0.8481012658227848,0.7015706806282722,12,45,934,7,0.04367497258195163,1.6207622033608369,0.6529685207720682,0.791171337221838,4.1181331523196546e-06,4.488683137333478,0.008092553277789178,1066.7616243978414
xgboost_weighted,70,0.8343753637142908,0.8985507246376812,0.7848101265822784,0.8378378378378378,0.9809937362781082,0.75,0.9375,0.759493670886076,0.8391608391608392,0.01,68900,0.6285714285714286,0.8354430379746836,0.717391304347826,13,39,1014,7,0.05161768808784062,2.093175257751244,0.5844816803026268,0.5006274012416385,1.4081980673115834e-06,0.10670299501268714,0.0750069879603033,943.4825724026219
xgboost_weighted,71,0.8295406250492028,0.9253731343283582,0.7848101265822784,0.8493150684931506,0.9794933369693158,0.53,0.9393939393939394,0.7848101265822784,0.8551724137931035,0.060000000000000005,76300,0.8311688311688312,0.810126582278481,0.8205128205128205,15,13,948,8,0.054690130268687215,0.9403251878750691,0.5415622737171762,0.7292513694541265,1.541908495077444e-05,0.3211787346907722,0.4287037662672495,868.3613003528208
xgboost_weighted,72,0.8407927286910645,0.9130434782608695,0.7974683544303798,0.8513513513513513,0.9791327068683895,0.5,0.9130434782608695,0.7974683544303798,0.8513513513513513,0.03,67200,0.75,0.8354430379746836,0.7904191616766467,13,22,893,6,0.0428744489990075,1.201920573856077,0.5523536774560799,0.7706652372257948,8.940199279427387e-06,0.03832658464880473,0.08239077287412909,954.9941642901808
xgboost_weighted,73,0.8425714988015848,0.9253731343283582,0.7848101265822784,0.8493150684931506,0.9810190582990836,0.36000000000000004,0.9264705882352942,0.7974683544303798,0.8571428571428571,0.05,71600,0.8024691358024691,0.8227848101265823,0.8125,14,16,958,7,0.06215053005931874,0.41599775777415304,0.5683647056872932,0.7237715815967791,6.839902649144651e-06,0.008529813717134543,0.422229575529218,1089.5437135253587
xgboost_weighted,74,0.8445137168578296,0.9253731343283582,0.7848101265822784,0.8493150684931506,0.9789178870860475,0.45,0.9264705882352942,0.7974683544303798,0.8571428571428571,0.03,71800,0.7831325301204819,0.8227848101265823,0.8024691358024691,14,18,1056,7,0.06459365400801219,0.796845077754998,0.6015711585103087,0.6373473713930297,2.7146488730570256e-05,0.12590432561372217,0.0010722297969210676,1049.0438603407342
xgboost_weighted,75,0.8402284590118126,0.9,0.7974683544303798,0.8456375838926175,0.9776679253473429,0.74,0.9393939393939394,0.7848101265822784,0.8551724137931035,0.01,67400,0.475177304964539,0.8481012658227848,0.6090909090909091,12,74,1060,7,0.027561413904604242,2.9775357002640925,0.6024048620908369,0.6701924771158764,4.123397228147587e-05,0.10900254219951529,0.001178832012591965,1050.4560736223723
xgboost_weighted,76,0.8320881640705331,0.9264705882352942,0.7974683544303798,0.8571428571428571,0.9737649949495091,0.48000000000000004,0.9264705882352942,0.7974683544303798,0.8571428571428571,0.09999999999999999,71200,0.8441558441558441,0.8227848101265823,0.8333333333333334,14,12,845,8,0.07220109628931513,0.7906934346161548,0.6210879270367129,0.6333372774359242,9.612483425287896e-07,0.4964868774673823,0.010284875370622632,1118.6635177861947
xgboost_weighted,77,0.8371398908735707,0.8985507246376812,0.7848101265822784,0.8378378378378378,0.9772227030005204,0.72,0.9253731343283582,0.7848101265822784,0.8493150684931506,0.02,68500,0.6534653465346535,0.8354430379746836,0.7333333333333333,13,35,1086,7,0.04781901906912605,4.5967913718238265,0.6436475365080787,0.6422654601343554,2.3171793643742927e-05,0.24622509098057974,0.05520941740044029,1033.767183699458
xgboost_weighted,78,0.8355237962811146,0.8732394366197183,0.7848101265822784,0.8266666666666667,0.9809990232934767,0.62,0.9384615384615385,0.7721518987341772,0.8472222222222222,0.01,70200,0.559322033898305,0.8354430379746836,0.6700507614213198,13,52,1005,6,0.060104669610277335,1.5919663852172203,0.6672676053386128,0.5671104208715777,9.246110935819133e-05,1.520085909163386,0.0003085813788966859,959.4463418364595
xgboost_weighted,79,0.8396945240424579,0.9,0.7974683544303798,0.8456375838926175,0.9770515706609606,0.64,0.9393939393939394,0.7848101265822784,0.8551724137931035,0.03,67700,0.7096774193548387,0.8354430379746836,0.7674418604651163,13,27,904,8,0.032750648852625415,1.0610997337235444,0.5805546106649132,0.6068480126007985,0.029695197009354364,0.8613248286745162,0.0025994487876977107,510.54738261158275
xgboost_weighted,80,0.8282699404857434,0.8985507246376812,0.7848101265822784,0.8378378378378378,0.9796892348019178,0.38,0.9014084507042254,0.810126582278481,0.8533333333333334,0.21000000000000002,71200,0.8441558441558441,0.8227848101265823,0.8333333333333334,14,12,1039,6,0.08648838757653382,1.38412211976063,0.5935345403719399,0.6589299118976414,0.0008021792630114081,0.1146004669687501,2.941788720474372,1024.9062624254823
xgboost_weighted,81,0.8342516331079933,0.9393939393939394,0.7848101265822784,0.8551724137931035,0.9788060249714083,0.49,0.9393939393939394,0.7848101265822784,0.8551724137931035,0.04,71600,0.8024691358024691,0.8227848101265823,0.8125,14,16,969,7,0.06501172194611571,0.43175049275299693,0.5770566937695689,0.7188273834933201,3.29243124926103e-06,0.035143560666264194,0.4719942552568441,1113.8620131811094
xgboost_weighted,82,0.8328039149040687,0.9393939393939394,0.7848101265822784,0.8551724137931035,0.976056220451845,0.49,0.9393939393939394,0.7848101265822784,0.8551724137931035,0.03,71700,0.7926829268292683,0.8227848101265823,0.8074534161490683,14,17,956,8,0.03901184952063677,0.3644294806668642,0.5667713492713653,0.743526293563438,0.002776498540070311,0.014209048856980655,0.3102055392203064,1096.1055671573197
xgboost_weighted,83,0.8393574146898165,0.9117647058823529,0.7848101265822784,0.8435374149659864,0.9793205350459552,0.62,0.9393939393939394,0.7848101265822784,0.8551724137931035,0.01,72600,0.7142857142857143,0.8227848101265823,0.7647058823529411,14,26,842,7,0.05120361813331813,0.5028125846665608,0.5627917704165825,0.6884161298857941,3.748365973691451e-05,0.20164885204513947,4.825124770134939e-05,1149.4286628416246
xgboost_weighted,84,0.8379731852008083,0.8857142857142857,0.7848101265822784,0.8322147651006712,0.974968486605764,0.85,0.9384615384615385,0.7721518987341772,0.8472222222222222,0.02,64200,0.6146788990825688,0.8481012658227848,0.7127659574468085,12,42,1155,7,0.05655761551776147,0.16068781696981443,0.5333029357848763,0.8206323986201559,9.081938821538066e-06,3.0614351898886323,0.01277707552957443,926.3623111015548
xgboost_weighted,85,0.8413964102231333,0.9117647058823529,0.7848101265822784,0.8435374149659864,0.974751440711688,0.67,0.9253731343283582,0.7848101265822784,0.8493150684931506,0.04,71700,0.7926829268292683,0.8227848101265823,0.8074534161490683,14,17,1196,7,0.04518045455251566,0.6985669850225629,0.6247104869501768,0.7823881502006821,2.4732169522478367e-06,0.047514520684338674,0.04263368245282819,841.0663901071985
xgboost_weighted,86,0.8365619495110982,0.9253731343283582,0.7848101265822784,0.8493150684931506,0.9810765198082205,0.54,0.9393939393939394,0.7848101265822784,0.8551724137931035,0.02,71500,0.8125,0.8227848101265823,0.8176100628930818,14,15,916,8,0.07229952075418779,0.2983719989906971,0.6006094441017611,0.5295052521978534,5.550423365902544e-06,0.007486025967324681,0.1353920249228675,975.0233393322885
xgboost_weighted,87,0.8344649944506385,0.9,0.7974683544303798,0.8456375838926175,0.9768130984414435,0.55,0.9130434782608695,0.7974683544303798,0.8513513513513513,0.01,72000,0.7647058823529411,0.8227848101265823,0.7926829268292683,14,20,1072,6,0.061484729481169786,0.395116571283425,0.7058039027324914,0.7165621611439108,0.0002862243369575792,0.08568826185712249,0.6900308768101565,1085.2993478918656
xgboost_weighted,88,0.8366479873120344,0.9253731343283582,0.7848101265822784,0.8493150684931506,0.9747297361222802,0.48000000000000004,0.9264705882352942,0.7974683544303798,0.8571428571428571,0.02,67500,0.7252747252747253,0.8354430379746836,0.7764705882352941,13,25,988,6,0.03880952459885849,0.54627038709409,0.7312874854308805,0.677710269490649,3.415797170287064e-07,0.4166046843149047,0.005088375297140402,1007.5256889938663
xgboost_weighted,89,0.8397160409615212,0.9117647058823529,0.7848101265822784,0.8435374149659864,0.9770679882349995,0.72,0.9393939393939394,0.7848101265822784,0.8551724137931035,0.01,65400,0.5537190082644629,0.8481012658227848,0.67,12,54,1048,9,0.03258186135144347,0.7845692057370544,0.5011891035923464,0.7918126500289047,1.7465296859157363e-05,0.017481430154253276,1.7714979189767532,628.6520997612937
xgboost_weighted,90,0.8293082780578752,0.9014084507042254,0.810126582278481,0.8533333333333334,0.9722837958544235,0.51,0.9142857142857143,0.810126582278481,0.8590604026845637,0.02,65800,0.38636363636363635,0.8607594936708861,0.5333333333333333,11,108,720,3,0.09139596861586051,0.1268238905800525,0.5557420010731605,0.7683270811062788,0.7371523736927497,0.027457392910272438,5.339698378354062,589.8555786086558
xgboost_weighted,91,0.8459059983406177,0.9117647058823529,0.7848101265822784,0.8435374149659864,0.9766838448288816,0.59,0.9253731343283582,0.7848101265822784,0.8493150684931506,0.060000000000000005,71400,0.8227848101265823,0.8227848101265823,0.8227848101265823,14,14,935,5,0.049922781218241306,0.5366883274059725,0.5413982667951258,0.7324480874065517,9.1893659965655e-06,0.008565330207861226,0.211015622729114,777.8167625116358
xgboost_weighted,92,0.8396421083551933,0.9130434782608695,0.7974683544303798,0.8513513513513513,0.9765181386366735,0.34,0.9130434782608695,0.7974683544303798,0.8513513513513513,0.09,71000,0.8666666666666667,0.8227848101265823,0.8441558441558441,14,10,880,5,0.048621941492254586,0.23613843401730727,0.5434437891526398,0.7542242172436029,0.05373994307316706,0.001638681255090855,0.10343567808339647,780.440833299103
xgboost_weighted,93,0.8397754636199773,0.9253731343283582,0.7848101265822784,0.8493150684931506,0.9745012814055669,0.2,0.9264705882352942,0.7974683544303798,0.8571428571428571,0.01,71900,0.7738095238095238,0.8227848101265823,0.7975460122699386,14,19,1097,7,0.04430595948733821,0.010762141948325851,0.5673804773844482,0.7321953541599716,6.82747687220378e-06,0.14887627896839853,0.02533527136969964,823.0227478953461
xgboost_weighted,94,0.838834582579772,0.9,0.7974683544303798,0.8456375838926175,0.9771642675674999,0.28,0.9014084507042254,0.810126582278481,0.8533333333333334,0.04,66700,0.7951807228915663,0.8354430379746836,0.8148148148148148,13,17,969,4,0.05704518186059732,0.33952367154694213,0.5517277393550014,0.5938864359579528,2.35201603335606e-05,0.010774739381698737,0.5931916801220513,727.7216968761463
xgboost_weighted,95,0.8243497003902359,0.863013698630137,0.7974683544303798,0.8289473684210527,0.9720553411377101,0.88,0.9253731343283582,0.7848101265822784,0.8493150684931506,0.27,71000,0.8666666666666667,0.8227848101265823,0.8441558441558441,14,10,1009,5,0.1808186615802675,0.6597627561078988,0.5130644720695806,0.7098533228891701,1.2648579182583702e-05,0.06611771432632488,0.2551027234537398,711.3634352122614
xgboost_weighted,96,0.8400974729412118,0.9253731343283582,0.7848101265822784,0.8493150684931506,0.9776247944324945,0.97,0.953125,0.7721518987341772,0.8531468531468531,0.03,66800,0.7857142857142857,0.8354430379746836,0.8098159509202454,13,18,807,7,0.062421006199410205,0.5045067505264704,0.861883531529074,0.6981416769646552,5.320674897874711e-05,0.7499035242904846,0.05167032902261748,669.5751276809591
xgboost_weighted,97,0.8430756993293429,0.8985507246376812,0.7848101265822784,0.8378378378378378,0.9792156295304851,0.28,0.9,0.7974683544303798,0.8456375838926175,0.06999999999999999,71500,0.8125,0.8227848101265823,0.8176100628930818,14,15,673,6,0.07152639423268009,0.40693482538639447,0.6076494922787508,0.7408047976065487,0.014935548621577673,0.0007316813801359375,0.7731914350149184,775.8602799300229
xgboost_weighted,98,0.8397477107188156,0.9130434782608695,0.7974683544303798,0.8513513513513513,0.9736926463181503,0.8,0.9393939393939394,0.7848101265822784,0.8551724137931035,0.01,72200,0.7471264367816092,0.8227848101265823,0.7831325301204819,14,22,639,6,0.05058843579774096,0.2848781863287937,0.6060484198636047,0.7396524470853658,0.01837139208687267,0.0009581129476278908,0.016981307040098665,771.878518272119
xgboost_weighted,99,0.833581184146921,0.9117647058823529,0.7848101265822784,0.8435374149659864,0.974522429467041,0.52,0.9253731343283582,0.7848101265822784,0.8493150684931506,0.01,64700,0.5877192982456141,0.8481012658227848,0.694300518134715,12,47,615,5,0.11055661817994324,2.2467063114441945,0.6322351566686332,0.764957354337173,9.767064472052876e-05,0.0006599300968998917,0.7789393003986992,676.6214789806629
