model_name,trial_number,objective_pr_auc,default_precision,default_recall,default_f1_score,default_roc_auc,best_f1_threshold,best_f1_precision,best_f1_recall,best_f1_score,best_cost_threshold,minimum_business_cost,best_cost_precision,best_cost_recall,best_cost_f1_score,best_cost_false_negatives,best_cost_false_positives,n_estimators,learning_rate,num_leaves,max_depth,min_child_samples,subsample,colsample_bytree,reg_alpha,reg_lambda
lightgbm_balanced,70,0.843761399472176,0.9104477611940298,0.7721518987341772,0.8356164383561644,0.9705465939099148,0.42000000000000004,0.9130434782608695,0.7974683544303798,0.8513513513513513,0.04,71300,0.8333333333333334,0.8227848101265823,0.8280254777070064,14,13,546,0.059213507858053405,164,6,26,0.7250006133016658,0.8540257751780278,2.414112609404975e-06,0.06456619503016653
lightgbm_balanced,71,0.8452082457152453,0.9104477611940298,0.7721518987341772,0.8356164383561644,0.9684704664538875,0.09999999999999999,0.9,0.7974683544303798,0.8456375838926175,0.01,76300,0.8311688311688312,0.810126582278481,0.8205128205128205,15,13,1191,0.0813522069426794,30,6,40,0.7354023868397579,0.9893915911982485,1.8471998427265736e-07,0.002657955193460667
lightgbm_balanced,72,0.8430130886808717,0.9117647058823529,0.7848101265822784,0.8435374149659864,0.9683583260752815,0.04,0.8783783783783784,0.8227848101265823,0.8496732026143791,0.04,70900,0.8783783783783784,0.8227848101265823,0.8496732026143791,14,9,1149,0.10468489218559886,93,5,52,0.7556474334807669,0.9987661203420961,5.537289529225221e-08,0.0020312504251428143
lightgbm_balanced,73,0.8437107266629026,0.9253731343283582,0.7848101265822784,0.8493150684931506,0.9693364239184575,0.7000000000000001,0.9538461538461539,0.7848101265822784,0.8611111111111112,0.02,71100,0.8552631578947368,0.8227848101265823,0.8387096774193549,14,11,1111,0.16658174352074967,19,6,42,0.6969446234187386,0.978782977691279,3.390024499274626e-08,0.024907181392339675
lightgbm_balanced,74,0.8430573971891459,0.9,0.7974683544303798,0.8456375838926175,0.9732983462772454,0.91,0.9538461538461539,0.7848101265822784,0.8611111111111112,0.59,80600,0.9130434782608695,0.7974683544303798,0.8513513513513513,16,6,1163,0.11663286817164328,115,4,29,0.7725394555292682,0.9594752501427789,6.171108105197542e-07,0.004431951544894546
lightgbm_balanced,75,0.8445365519299158,0.8985507246376812,0.7848101265822784,0.8378378378378378,0.9760615074672137,0.9500000000000001,0.9393939393939394,0.7848101265822784,0.8551724137931035,0.01,71100,0.8552631578947368,0.8227848101265823,0.8387096774193549,14,11,1041,0.08776403462442238,55,5,47,0.7392730296494314,0.9460173641463413,9.903231160731683e-06,0.0007963892689739066
lightgbm_balanced,76,0.8285319044920538,0.9242424242424242,0.7721518987341772,0.8413793103448276,0.9760325680146701,0.22,0.9117647058823529,0.7848101265822784,0.8435374149659864,0.01,71200,0.8441558441558441,0.8227848101265823,0.8333333333333334,14,12,1064,0.06653467201299117,79,7,8,0.7112179236130262,0.5538893640440756,0.0030842880959304772,6.4555183545132e-05
lightgbm_balanced,77,0.8356138818340126,0.8873239436619719,0.7974683544303798,0.84,0.966995110902104,0.61,0.9130434782608695,0.7974683544303798,0.8513513513513513,0.01,73400,0.6565656565656566,0.8227848101265823,0.7303370786516854,14,34,990,0.051022431457378725,40,4,17,0.720021791304709,0.7377557510457702,0.01582631607525936,0.00016812794140737793
lightgbm_balanced,78,0.838930029098217,0.9142857142857143,0.810126582278481,0.8590604026845637,0.9689462978370542,0.46,0.9142857142857143,0.810126582278481,0.8590604026845637,0.02,71900,0.7738095238095238,0.8227848101265823,0.7975460122699386,14,19,797,0.04158913507789786,102,8,35,0.6631095291962773,0.8071418814220636,3.091480255686533e-05,0.7938111933134931
lightgbm_balanced,79,0.8475837006419664,0.9253731343283582,0.7848101265822784,0.8493150684931506,0.9706757083904933,0.65,0.9393939393939394,0.7848101265822784,0.8551724137931035,0.24000000000000002,80600,0.9130434782608695,0.7974683544303798,0.8513513513513513,16,6,873,0.09540433364988853,17,5,31,0.935542794422952,0.8754272232013303,1.9416805795263665e-08,0.015299122142085779
lightgbm_balanced,80,0.8411977107284229,0.9117647058823529,0.7848101265822784,0.8435374149659864,0.9691792047772357,0.85,0.9393939393939394,0.7848101265822784,0.8551724137931035,0.06999999999999999,76100,0.8533333333333334,0.810126582278481,0.8311688311688312,15,11,903,0.09644718572044661,182,5,21,0.9419449693746761,0.8287197330072194,2.3728823994624885e-08,0.13329286585106082
lightgbm_balanced,81,0.8433537393714107,0.9253731343283582,0.7848101265822784,0.8493150684931506,0.9695462349493977,0.75,0.9538461538461539,0.7848101265822784,0.8611111111111112,0.01,76300,0.8311688311688312,0.810126582278481,0.8205128205128205,15,13,935,0.13178808992008448,20,5,31,0.9914037543066783,0.8794511392194305,8.494746092358375e-08,0.00556453198517945
lightgbm_balanced,82,0.8256259415973762,0.9,0.7974683544303798,0.8456375838926175,0.963048493061488,0.7000000000000001,0.9264705882352942,0.7974683544303798,0.8571428571428571,0.14,75900,0.8767123287671232,0.810126582278481,0.8421052631578947,15,9,740,0.07847555024866285,24,4,39,0.9517298384800392,0.8986071326457579,1.6448556544772578e-07,0.003785009842055692
lightgbm_balanced,83,0.8438758571029074,0.9130434782608695,0.7974683544303798,0.8513513513513513,0.9729541337503583,0.35000000000000003,0.9142857142857143,0.810126582278481,0.8590604026845637,0.09,71100,0.8552631578947368,0.8227848101265823,0.8387096774193549,14,11,874,0.11190422080932237,46,6,50,0.9615535351105549,0.9317403906373579,2.272189727016836e-08,1.5485235600507412
lightgbm_balanced,84,0.841909082875328,0.9402985074626866,0.7974683544303798,0.863013698630137,0.9746253871347438,0.42000000000000004,0.9402985074626866,0.7974683544303798,0.863013698630137,0.02,71200,0.8441558441558441,0.8227848101265823,0.8333333333333334,14,12,855,0.05757717652266597,157,7,45,0.9216856697235698,0.8762953484505456,4.864360825010233e-08,0.013862184034201985
lightgbm_balanced,85,0.8480840835292437,0.9014084507042254,0.810126582278481,0.8533333333333334,0.9761561172159134,0.59,0.9142857142857143,0.810126582278481,0.8590604026845637,0.01,70500,0.5454545454545454,0.8354430379746836,0.66,13,55,1099,0.0996081153929672,16,4,23,0.9775206523989431,0.7915643055410809,0.006993007011557223,8.967452251031009
lightgbm_balanced,86,0.7086043322720936,0.116751269035533,0.8734177215189873,0.20597014925373133,0.9756552420757378,0.98,0.8472222222222222,0.7721518987341772,0.8079470198675497,0.89,71500,0.5038167938931297,0.8354430379746836,0.6285714285714286,13,65,978,0.006417643309879996,35,3,23,0.9371966676276001,0.7917727558992852,0.008350809183709448,8.553067282524287
lightgbm_balanced,87,0.8476307676055795,0.8985507246376812,0.7848101265822784,0.8378378378378378,0.9749971477943407,0.6900000000000001,0.9253731343283582,0.7848101265822784,0.8493150684931506,0.01,68100,0.6804123711340206,0.8354430379746836,0.75,13,31,1011,0.10275101014075724,127,4,12,0.9806198520246482,0.7521344333485299,0.0007355603929429074,2.432059903555058
lightgbm_balanced,88,0.8499841249758587,0.875,0.7974683544303798,0.8344370860927153,0.979002479331944,0.64,0.9264705882352942,0.7974683544303798,0.8571428571428571,0.01,64600,0.5929203539823009,0.8481012658227848,0.6979166666666666,12,46,774,0.09994268850437472,125,4,11,0.9841640752207295,0.750341154951111,0.053081803647990894,2.835911307074311
lightgbm_balanced,89,0.8461664634935884,0.8873239436619719,0.7974683544303798,0.84,0.973326172673922,0.86,0.9538461538461539,0.7848101265822784,0.8611111111111112,0.03,68400,0.66,0.8354430379746836,0.7374301675977654,13,34,829,0.16901483876965104,133,3,11,0.9772137797505407,0.7246977971556723,0.04839591815614055,5.807029799608242
lightgbm_balanced,90,0.8563453517276784,0.9027777777777778,0.8227848101265823,0.8609271523178808,0.9734580697941682,0.52,0.9154929577464789,0.8227848101265823,0.8666666666666667,0.01,69100,0.616822429906542,0.8354430379746836,0.7096774193548387,13,41,770,0.10199197715781876,125,4,5,0.9995242690391931,0.7546731149403891,0.022456593568487147,2.382474123314485
lightgbm_balanced,91,0.8511522415023022,0.8873239436619719,0.7974683544303798,0.84,0.9768450987976214,0.7100000000000001,0.9253731343283582,0.7848101265822784,0.8493150684931506,0.03,67300,0.7415730337078652,0.8354430379746836,0.7857142857142857,13,23,782,0.10231816487519038,126,4,8,0.9998656255717299,0.752511952484453,0.02332761889497966,2.710926955718854
lightgbm_balanced,92,0.852307269867286,0.9130434782608695,0.7974683544303798,0.8513513513513513,0.9786841453539656,0.8200000000000001,0.9538461538461539,0.7848101265822784,0.8611111111111112,0.01,64500,0.5982142857142857,0.8481012658227848,0.7015706806282722,12,45,773,0.09808248860859649,125,4,5,0.9984436561514729,0.7466684765033084,0.021405838877220886,3.003709774803419
lightgbm_balanced,93,0.8478621209537317,0.8648648648648649,0.810126582278481,0.8366013071895425,0.9750906444871734,0.61,0.9142857142857143,0.810126582278481,0.8590604026845637,0.01,69800,0.5789473684210527,0.8354430379746836,0.6839378238341969,13,48,773,0.1016755752480577,124,4,5,0.9989171075348756,0.7472498606754533,0.021337628401490533,2.9782252234277373
lightgbm_balanced,94,0.8436266938133254,0.8732394366197183,0.7848101265822784,0.8266666666666667,0.9738554307387073,0.67,0.9253731343283582,0.7848101265822784,0.8493150684931506,0.12,71400,0.8227848101265823,0.8227848101265823,0.8227848101265823,14,14,715,0.10381651124073496,126,4,6,0.9857598361809337,0.7557014017220642,0.022700892119798022,3.037826337852694
lightgbm_balanced,95,0.8407055726551333,0.8985507246376812,0.7848101265822784,0.8378378378378378,0.9760278375272351,0.86,0.9384615384615385,0.7721518987341772,0.8472222222222222,0.060000000000000005,71400,0.8227848101265823,0.8227848101265823,0.8227848101265823,14,14,786,0.12141747242611263,145,4,8,0.9995534801234833,0.7120569330553453,0.08065449156031104,1.8671156605003274
lightgbm_balanced,96,0.8514152948810109,0.9,0.7974683544303798,0.8456375838926175,0.972101532956193,0.52,0.9130434782608695,0.7974683544303798,0.8513513513513513,0.08,66500,0.8148148148148148,0.8354430379746836,0.825,13,15,813,0.13987034799907133,125,4,13,0.9722313699476809,0.7464983804287976,0.02059296984603201,6.917561536485251
lightgbm_balanced,97,0.8462135133436148,0.8767123287671232,0.810126582278481,0.8421052631578947,0.974794849890503,0.79,0.9264705882352942,0.7974683544303798,0.8571428571428571,0.03,64600,0.5929203539823009,0.8481012658227848,0.6979166666666666,12,46,777,0.12846278528543165,141,3,15,0.9694443162797233,0.7455318391758564,0.019912938634474818,5.845100344982843
lightgbm_balanced,98,0.8464371775186736,0.8888888888888888,0.810126582278481,0.847682119205298,0.9743763408844899,0.91,0.967741935483871,0.759493670886076,0.851063829787234,0.01,65500,0.3930635838150289,0.8607594936708861,0.5396825396825397,11,105,649,0.11396897107095147,113,4,5,0.9575222996172803,0.7275749501443551,0.20145892493157516,9.66194097918144
lightgbm_balanced,99,0.8450139672327264,0.875,0.7974683544303798,0.8344370860927153,0.9748897379031697,0.74,0.9402985074626866,0.7974683544303798,0.863013698630137,0.01,70500,0.5454545454545454,0.8354430379746836,0.66,13,55,762,0.13834548024743945,122,3,9,0.9895630767156735,0.7773359838881577,0.0351073526694395,1.3537751715285644
