model_name,trial_number,objective_pr_auc,default_precision,default_recall,default_f1_score,default_roc_auc,best_f1_precision,best_f1_recall,best_f1_score,minimum_business_cost,best_cost_precision,best_cost_recall,best_cost_f1_score,best_cost_false_negatives,best_cost_false_positives,run_id,status,start_time,end_time
lightgbm_balanced,67,0.8378857402664016,0.9130434782608695,0.7974683544303798,0.8513513513513513,0.9686424335853477,0.9142857142857143,0.810126582278481,0.8590604026845637,71000.0,0.8666666666666667,0.8227848101265823,0.8441558441558441,14.0,10.0,702decfbbcaa479db831f6b5adbfc373,FINISHED,2026-06-18 13:07:04.345000+00:00,2026-06-18 13:07:19.422000+00:00
lightgbm_balanced,57,0.8372933527803242,0.9117647058823529,0.7848101265822784,0.8435374149659864,0.966195101997657,0.9130434782608695,0.7974683544303798,0.8513513513513513,71100.0,0.8552631578947368,0.8227848101265823,0.8387096774193549,14.0,11.0,bebe920b78c949ada7cdc8a23e86d063,FINISHED,2026-06-18 13:04:21.620000+00:00,2026-06-18 13:04:35.528000+00:00
lightgbm_balanced,35,0.8372338965777835,0.8840579710144928,0.7721518987341772,0.8243243243243243,0.9722184038222339,0.953125,0.7721518987341772,0.8531468531468531,71900.0,0.7738095238095238,0.8227848101265823,0.7975460122699386,14.0,19.0,5f59914e23b040e493cb48aa797f464a,FINISHED,2026-06-18 12:58:50.106000+00:00,2026-06-18 12:59:09.001000+00:00
lightgbm_balanced,10,0.8356151930053776,0.9117647058823529,0.7848101265822784,0.8435374149659864,0.9703134087057664,0.9393939393939394,0.7848101265822784,0.8551724137931035,75800.0,0.8888888888888888,0.810126582278481,0.847682119205298,15.0,8.0,18317a400cf3430d83e4fc9800a41b7e,FINISHED,2026-06-18 12:51:52.042000+00:00,2026-06-18 12:52:10.721000+00:00
lightgbm_balanced,77,0.8356138818340126,0.8873239436619719,0.7974683544303798,0.84,0.966995110902104,0.9130434782608695,0.7974683544303798,0.8513513513513513,73400.0,0.6565656565656566,0.8227848101265823,0.7303370786516854,14.0,34.0,ae901aab2c9a49bdac1d6e61f7b6bf54,FINISHED,2026-06-18 13:09:44.616000+00:00,2026-06-18 13:10:00.113000+00:00
lightgbm_balanced,52,0.8356026446558731,0.875,0.7974683544303798,0.8344370860927153,0.9754866141118789,0.9130434782608695,0.7974683544303798,0.8513513513513513,68900.0,0.42948717948717946,0.8481012658227848,0.5702127659574469,12.0,89.0,951f7580eedb4410b3a992e6c4de1336,FINISHED,2026-06-18 13:03:07.882000+00:00,2026-06-18 13:03:21.393000+00:00
lightgbm_balanced,63,0.8353890654404349,0.9411764705882353,0.810126582278481,0.8707482993197279,0.9658987508730532,0.9411764705882353,0.810126582278481,0.8707482993197279,75400.0,0.9411764705882353,0.810126582278481,0.8707482993197279,15.0,4.0,425cb068650347c09df9fa0d5bb9e70f,FINISHED,2026-06-18 13:05:53.699000+00:00,2026-06-18 13:06:15.288000+00:00
lightgbm_balanced,58,0.8343896054247809,0.9253731343283582,0.7848101265822784,0.8493150684931506,0.9670552159189251,0.9538461538461539,0.7848101265822784,0.8611111111111112,71400.0,0.8227848101265823,0.8227848101265823,0.8227848101265823,14.0,14.0,f26e935e1c4a4266b7413107857c7a07,FINISHED,2026-06-18 13:04:35.533000+00:00,2026-06-18 13:04:47.263000+00:00
lightgbm_balanced,61,0.8340624064262717,0.8985507246376812,0.7848101265822784,0.8378378378378378,0.9747903976670349,0.8888888888888888,0.810126582278481,0.847682119205298,75800.0,0.8888888888888888,0.810126582278481,0.847682119205298,15.0,8.0,d647176ecb5540c19f654f18cd0f0250,FINISHED,2026-06-18 13:05:19.666000+00:00,2026-06-18 13:05:37.103000+00:00
lightgbm_balanced,48,0.8340296351949853,0.8533333333333334,0.810126582278481,0.8311688311688312,0.9796769911873802,0.9393939393939394,0.7848101265822784,0.8551724137931035,62600.0,0.7204301075268817,0.8481012658227848,0.7790697674418605,12.0,26.0,655f4b7b3ff741b6ad6da52d63f35b9c,FINISHED,2026-06-18 13:02:05.489000+00:00,2026-06-18 13:02:18.155000+00:00
lightgbm_balanced,18,0.8340154844553349,0.8857142857142857,0.7848101265822784,0.8322147651006712,0.963632569127726,0.8873239436619719,0.7974683544303798,0.84,70300.0,0.5546218487394958,0.8354430379746836,0.6666666666666666,13.0,53.0,6948c64b2bda4e979412f0580853c878,FINISHED,2026-06-18 12:54:00.384000+00:00,2026-06-18 12:54:17.338000+00:00
lightgbm_balanced,9,0.8338258836439343,0.8513513513513513,0.7974683544303798,0.8235294117647058,0.9737527513349714,0.9264705882352942,0.7974683544303798,0.8571428571428571,69400.0,0.6,0.8354430379746836,0.6984126984126984,13.0,44.0,b560f3b8bd614550a62dbc8e21fd8dbc,FINISHED,2026-06-18 12:51:34.442000+00:00,2026-06-18 12:51:52.035000+00:00
lightgbm_balanced,0,0.8325560336658958,0.9,0.7974683544303798,0.8456375838926175,0.9722515172342788,0.9402985074626866,0.7974683544303798,0.863013698630137,70700.0,0.5365853658536586,0.8354430379746836,0.6534653465346535,13.0,57.0,44e89fba20ba4b7c946d8a078b56105b,FINISHED,2026-06-18 12:49:01.600000+00:00,2026-06-18 12:49:13.521000+00:00
lightgbm_balanced,24,0.8318148168407441,0.8857142857142857,0.7848101265822784,0.8322147651006712,0.965966369016977,0.9384615384615385,0.7721518987341772,0.8472222222222222,71900.0,0.7738095238095238,0.8227848101265823,0.7975460122699386,14.0,19.0,e6c196956f7347ae9bc88a2aeef20c8f,FINISHED,2026-06-18 12:55:31.417000+00:00,2026-06-18 12:55:49.950000+00:00
lightgbm_balanced,12,0.8317058816819621,0.9014084507042254,0.810126582278481,0.8533333333333334,0.9671951826942073,0.9142857142857143,0.810126582278481,0.8590604026845637,75600.0,0.9142857142857143,0.810126582278481,0.8590604026845637,15.0,6.0,330e40e09f664c94995aed809da16857,FINISHED,2026-06-18 12:52:19.755000+00:00,2026-06-18 12:52:30.864000+00:00
lightgbm_balanced,56,0.8301241288753249,0.863013698630137,0.7974683544303798,0.8289473684210527,0.9707722659869606,0.9538461538461539,0.7848101265822784,0.8611111111111112,62400.0,0.7362637362637363,0.8481012658227848,0.788235294117647,12.0,24.0,87a89e1e84574b6692d6ee9efe86efab,FINISHED,2026-06-18 13:04:09.311000+00:00,2026-06-18 13:04:21.615000+00:00
